Cluster_category,date_ym,records_month,valid_idmonth,distinct_id,records_cluster,valid_idcluster,distinct_idcluster,pre_1990_n_pct,n_clusters
Medications,1995-10,128330,128330,108185,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1995-11,60750,60750,53445,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1995-12,22190,22190,19345,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1996-01,3550,3550,3170,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1996-02,805,805,725,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1996-03,250,250,235,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1996-04,155,155,150,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1996-05,180,180,160,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1996-06,95,95,85,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1996-07,105,105,100,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1996-08,100,100,95,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1996-09,1580,1580,1425,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1996-10,86525,86525,73630,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1996-11,33930,33930,29440,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1996-12,9655,9655,8450,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1997-01,4455,4455,3680,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1997-02,470,470,400,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1997-03,270,270,245,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1997-04,125,125,115,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1997-05,130,130,120,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1997-06,85,85,75,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1997-07,100,100,95,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1997-08,310,310,285,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1997-09,3695,3695,3385,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1997-10,145715,145715,125135,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1997-11,55575,55575,48780,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1997-12,12565,12565,11045,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1998-01,2805,2805,2440,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1998-02,450,450,380,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1998-03,430,430,405,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1998-04,135,135,120,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1998-05,215,215,205,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1998-06,160,160,145,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1998-07,65,65,60,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1998-08,70,70,60,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1998-09,4175,4175,3850,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1998-10,149530,149530,127405,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1998-11,56665,56665,48690,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1998-12,14215,14215,12005,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1999-01,9160,9160,7895,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1999-02,1240,1240,1125,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1999-03,405,405,370,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1999-04,110,110,95,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1999-05,120,120,105,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1999-06,105,105,95,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1999-07,1760,1760,1405,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1999-08,170,170,160,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1999-09,4745,4745,4260,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1999-10,198660,198660,168830,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1999-11,86280,86280,74535,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,1999-12,16830,16830,14465,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2000-01,16565,16565,13715,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2000-02,995,995,830,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2000-03,655,655,620,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2000-04,145,145,125,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2000-05,340,340,245,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2000-06,70,70,65,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2000-07,85,85,65,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2000-08,350,350,335,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2000-09,13080,13080,11500,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2000-10,296720,296720,254525,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2000-11,139540,139540,121175,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2000-12,35750,35750,31505,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2001-01,7680,7680,6640,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2001-02,1760,1760,1560,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2001-03,495,495,440,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2001-04,250,250,230,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2001-05,135,135,110,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2001-06,100,100,85,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2001-07,80,80,70,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2001-08,250,250,235,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2001-09,10795,10795,9590,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2001-10,427450,427450,361025,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2001-11,144290,144290,124355,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2001-12,28435,28435,24770,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2002-01,7825,7825,6705,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2002-02,1865,1865,1685,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2002-03,375,375,345,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2002-04,170,170,145,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2002-05,300,300,185,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2002-06,95,95,85,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2002-07,75,75,65,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2002-08,100,100,90,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2002-09,29575,29575,25240,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2002-10,481250,481250,416540,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2002-11,134710,134710,116325,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2002-12,32445,32445,27645,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2003-01,6620,6620,5695,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2003-02,1700,1700,1465,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2003-03,960,960,870,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2003-04,175,175,150,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2003-05,65,65,65,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2003-06,100,100,85,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2003-07,65,65,60,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2003-08,125,125,105,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2003-09,61040,61040,54500,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2003-10,548840,548840,467430,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2003-11,198190,198190,170690,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2003-12,60870,60870,51820,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2004-01,13260,13260,11030,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2004-02,2420,2420,2035,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2004-03,775,775,660,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2004-04,490,490,425,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2004-05,145,145,125,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2004-06,155,155,135,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2004-07,440,440,385,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2004-08,225,225,180,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2004-09,101855,101855,90900,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2004-10,543200,543200,471755,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2004-11,250805,250805,218285,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2004-12,57290,57290,49895,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2005-01,17335,17335,15280,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2005-02,6180,6180,5445,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2005-03,2500,2500,2215,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2005-04,805,805,745,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2005-05,200,200,170,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2005-06,385,385,340,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2005-07,200,200,180,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2005-08,330,330,245,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2005-09,34715,34715,30355,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2005-10,758205,758205,652105,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2005-11,482245,482245,425435,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2005-12,81545,81545,71910,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2006-01,25250,25250,22395,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2006-02,7805,7805,6880,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2006-03,3025,3025,2650,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2006-04,450,450,395,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2006-05,785,785,685,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2006-06,2265,2265,1275,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2006-07,465,465,360,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2006-08,330,330,265,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2006-09,6880,6880,6060,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2006-10,524385,524385,449550,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2006-11,562730,562730,490475,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2006-12,203680,203680,180670,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2007-01,55985,55985,48195,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2007-02,18730,18730,16595,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2007-03,4975,4975,4420,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2007-04,675,675,610,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2007-05,420,420,360,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2007-06,1285,1285,1125,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2007-07,370,370,320,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2007-08,340,340,250,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2007-09,62490,62490,56490,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2007-10,910430,910430,795715,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2007-11,350875,350875,307605,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2007-12,73935,73935,65235,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2008-01,25850,25850,22705,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2008-02,8450,8450,7500,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2008-03,2540,2540,2160,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2008-04,1505,1505,1420,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2008-05,340,340,295,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2008-06,245,245,205,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2008-07,305,305,255,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2008-08,400,400,300,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2008-09,64540,64540,57730,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2008-10,1011625,1011625,892980,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2008-11,346470,346470,304580,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2008-12,106080,106080,93345,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2009-01,37595,37595,32620,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2009-02,7590,7590,6660,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2009-03,3710,3710,3260,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2009-04,1925,1925,1795,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2009-05,700,700,525,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2009-06,345,345,305,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2009-07,295,295,240,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2009-08,580,580,440,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2009-09,127175,127175,114700,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2009-10,1005325,1005325,885245,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2009-11,388655,388655,340280,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2009-12,116945,116945,101405,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2010-01,35305,35305,31345,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2010-02,13030,13030,11590,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2010-03,6050,6050,4990,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2010-04,685,685,585,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2010-05,355,355,295,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2010-06,1445,1445,1345,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2010-07,310,310,255,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2010-08,500,500,380,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2010-09,97980,97980,85930,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2010-10,910365,910365,798195,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2010-11,484685,484685,425120,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2010-12,197375,197375,173320,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2011-01,155965,155965,135675,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2011-02,20225,20225,17465,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2011-03,5270,5270,4395,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2011-04,4450,4450,3555,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2011-05,405,405,330,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2011-06,365,365,290,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2011-07,290,290,235,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2011-08,745,745,585,3080174860,3080174860,31112005,"14,740 (0.00%)",36
Medications,2011-09,176040,176040,160165,3080174860,3080174860,31112005,"14,740 (0.00%)",36
