dataset,column_name,archived_on,completeness
mhsds_v6_mhs001mpi,orgidlocalpatientid,2025-11-04,100
mhsds_v6_mhs001mpi,gender,2025-11-04,98.075
mhsds_v6_mhs001mpi,orgidccgres,2025-11-04,46.056
mhsds_v6_mhs001mpi,rownumber,2025-11-04,100
mhsds_v6_mhs001mpi,ethnicitylow,2025-11-04,63.957
mhsds_v6_mhs001mpi,localpatientid_deid,2025-11-04,94.829
mhsds_v6_mhs001mpi,icrecsubicb,2025-11-04,58.944
mhsds_v6_mhs001mpi,uniqmonthid,2025-11-04,100
mhsds_v6_mhs001mpi,ethniccategory,2025-11-04,94.501
mhsds_v6_mhs001mpi,employmentproviderlatest,2025-11-04,14.47
mhsds_v6_mhs001mpi,imdquart,2025-11-04,68.102
mhsds_v6_mhs001mpi,ethnicityhigher,2025-11-04,63.957
mhsds_v6_mhs001mpi,ProductionDate,2025-11-04,100
mhsds_v6_mhs001mpi,uniqsubmissionid,2025-11-04,81.915
mhsds_v6_mhs001mpi,nhsnumberstatus,2025-11-04,94.438
mhsds_v6_mhs001mpi,mhs001uniqid,2025-11-04,100
mhsds_v6_mhs001mpi,recordenddate,2025-11-04,13.136
mhsds_v6_mhs001mpi,stpicrecccg,2025-11-04,5.36
mhsds_v6_mhs001mpi,county,2025-11-04,85.352
mhsds_v6_mhs001mpi,person_id_deid,2025-11-04,99.966
mhsds_v6_mhs002gp,person_id_deid,2025-11-04,99.973
mhsds_v6_mhs002gp,startdategmpregistration,2025-11-04,77.751
mhsds_v6_mhs002gp,ProductionDate,2025-11-04,100
mhsds_v6_mhs002gp,rownumber,2025-11-04,100
mhsds_v6_mhs002gp,orgidsubicblocgp,2025-11-04,42.14
mhsds_v6_mhs002gp,gpdistancehome,2025-11-04,81.815
mhsds_v6_mhs002gp,recordenddate,2025-11-04,9.174
mhsds_v6_mhs002gp,uniqsubmissionid,2025-11-04,76.154
mhsds_v6_mhs002gp,recordstartdate,2025-11-04,100
mhsds_v6_mhs002gp,uniqmonthid,2025-11-04,100
mhsds_v6_mhs002gp,gmpreg,2025-11-04,100
mhsds_v6_mhs002gp,orgidccggppractice,2025-11-04,51.158
mhsds_v6_mhs002gp,mhs002uniqid,2025-11-04,100
mhsds_v6_mhs002gp,orgidicbgppractice,2025-11-04,41.925
mhsds_v6_mhs002gp,recordnumber,2025-11-04,100
mhsds_v6_mhs002gp,enddategmpregistration,2025-11-04,13.299
mhsds_v6_mhs002gp,ladistrictauthgppractice,2025-11-04,47.242
mhsds_v6_mhs002gp,orgidprov,2025-11-04,100
mhsds_v6_mhs002gp,orgidsubicbregp,2025-11-04,4.089
mhsds_v6_mhs002gp,localpatientid_deid,2025-11-04,95.162
mhsds_v6_mhs003accommstatus,ageaccomtypedate,2025-11-04,97.892
mhsds_v6_mhs003accommstatus,localpatientid_deid,2025-11-04,98.074
mhsds_v6_mhs003accommstatus,settledaccommodationind,2025-11-04,97.599
mhsds_v6_mhs003accommstatus,uniqsubmissionid,2025-11-04,72.327
mhsds_v6_mhs003accommstatus,ProductionDate,2025-11-04,100
mhsds_v6_mhs003accommstatus,accommodationtypedate,2025-11-04,97.901
mhsds_v6_mhs003accommstatus,schplacementtype,2025-11-04,0.008
mhsds_v6_mhs003accommstatus,mhs003uniqid,2025-11-04,100
mhsds_v6_mhs003accommstatus,rownumber,2025-11-04,100
mhsds_v6_mhs003accommstatus,accommodationtype,2025-11-04,100
mhsds_v6_mhs003accommstatus,recordnumber,2025-11-04,100
mhsds_v6_mhs003accommstatus,accommodationtypeenddate,2025-11-04,2.904
mhsds_v6_mhs003accommstatus,person_id_deid,2025-11-04,99.999
mhsds_v6_mhs003accommstatus,uniqmonthid,2025-11-04,100
mhsds_v6_mhs003accommstatus,orgidprov,2025-11-04,100
mhsds_v6_mhs003accommstatus,accommodationtypestartdate,2025-11-04,28.477
mhsds_v6_mhs004empstatus,employstatus,2025-11-04,100
mhsds_v6_mhs004empstatus,uniqmonthid,2025-11-04,100
mhsds_v6_mhs004empstatus,recordnumber,2025-11-04,100
mhsds_v6_mhs004empstatus,weekhoursworked,2025-11-04,84.328
mhsds_v6_mhs004empstatus,employstatusrecdate,2025-11-04,97.062
mhsds_v6_mhs004empstatus,uniqsubmissionid,2025-11-04,71.068
mhsds_v6_mhs004empstatus,employstatusstartdate,2025-11-04,27.909
mhsds_v6_mhs004empstatus,person_id_deid,2025-11-04,99.999
mhsds_v6_mhs004empstatus,ProductionDate,2025-11-04,100
mhsds_v6_mhs004empstatus,rownumber,2025-11-04,100
mhsds_v6_mhs004empstatus,orgidprov,2025-11-04,100
mhsds_v6_mhs004empstatus,employstatusenddate,2025-11-04,2.953
mhsds_v6_mhs004empstatus,mhs004uniqid,2025-11-04,100
mhsds_v6_mhs004empstatus,localpatientid_deid,2025-11-04,98.167
mhsds_v6_mhs004empstatus,patprimempconttypemh,2025-11-04,1.909
mhsds_v6_mhs005patind,imcarequired,2025-11-04,0.143
mhsds_v6_mhs005patind,lacstatus,2025-11-04,63.845
mhsds_v6_mhs005patind,ldstatus,2025-11-04,6.937
mhsds_v6_mhs005patind,uniqsubmissionid,2025-11-04,80.713
mhsds_v6_mhs005patind,offencehistory,2025-11-04,31.365
mhsds_v6_mhs005patind,laclegalstatus,2025-11-04,0.415
mhsds_v6_mhs005patind,autismstatus,2025-11-04,7.044
mhsds_v6_mhs005patind,cpp,2025-11-04,47.112
mhsds_v6_mhs005patind,mhs005uniqid,2025-11-04,100
mhsds_v6_mhs005patind,recordnumber,2025-11-04,100
mhsds_v6_mhs005patind,uniqmonthid,2025-11-04,100
mhsds_v6_mhs005patind,emerpsychdate,2025-11-04,3.007
mhsds_v6_mhs005patind,imhaassigned,2025-11-04,0.004
mhsds_v6_mhs005patind,reasonableadjustmentind,2025-11-04,4.122
mhsds_v6_mhs005patind,imcaassigned,2025-11-04,0.006
mhsds_v6_mhs005patind,parentalresp,2025-11-04,36.538
mhsds_v6_mhs005patind,psychprescdate,2025-11-04,2.993
mhsds_v6_mhs005patind,educationalassessoutcome,2025-11-04,2.587
mhsds_v6_mhs005patind,localpatientid_deid,2025-11-04,98.051
mhsds_v6_mhs005patind,propsychdate,2025-11-04,2.948
mhsds_v6_mhs005patind,ProductionDate,2025-11-04,100
mhsds_v6_mhs005patind,rownumber,2025-11-04,100
mhsds_v6_mhs005patind,constsuperreqduetodis,2025-11-04,19.572
mhsds_v6_mhs005patind,imharequired,2025-11-04,0.141
mhsds_v6_mhs005patind,youngcarer,2025-11-04,59.002
mhsds_v6_mhs005patind,exbafindicator,2025-11-04,56.252
mhsds_v6_mhs005patind,orgidprov,2025-11-04,100
mhsds_v6_mhs005patind,person_id_deid,2025-11-04,99.999
mhsds_v6_mhs005patind,psychtreatdate,2025-11-04,2.939
mhsds_v6_mhs005patind,manpsychdate,2025-11-04,2.966
mhsds_v6_mhs006mhcarecoord,careprofservorteamtypeassoc,2025-11-04,92.314
mhsds_v6_mhs006mhcarecoord,ProductionDate,2025-11-04,100
mhsds_v6_mhs006mhcarecoord,careproflocalid_deid,2025-11-04,99.555
mhsds_v6_mhs006mhcarecoord,recordnumber,2025-11-04,100
mhsds_v6_mhs006mhcarecoord,mhs006uniqid,2025-11-04,100
mhsds_v6_mhs006mhcarecoord,rownumber,2025-11-04,100
mhsds_v6_mhs006mhcarecoord,uniqsubmissionid,2025-11-04,66.282
mhsds_v6_mhs006mhcarecoord,uniqmonthid,2025-11-04,100
mhsds_v6_mhs006mhcarecoord,localpatientid_deid,2025-11-04,96.784
mhsds_v6_mhs006mhcarecoord,inacttimecc,2025-11-04,19.24
mhsds_v6_mhs006mhcarecoord,recordenddate,2025-11-04,5.524
mhsds_v6_mhs006mhcarecoord,person_id_deid,2025-11-04,99.999
mhsds_v6_mhs006mhcarecoord,recordstartdate,2025-11-04,100
mhsds_v6_mhs006mhcarecoord,uniqcareproflocalid_deid,2025-11-04,88.424
mhsds_v6_mhs006mhcarecoord,orgidprov,2025-11-04,100
mhsds_v6_mhs006mhcarecoord,enddateasscarecoord,2025-11-04,80.76
mhsds_v6_mhs006mhcarecoord,startdateasscarecoord,2025-11-04,100
mhsds_v6_mhs007disabilitytype,disabimpacpercep,2025-11-04,29.627
mhsds_v6_mhs007disabilitytype,mhs007uniqid,2025-11-04,100
mhsds_v6_mhs007disabilitytype,localpatientid_deid,2025-11-04,98.778
mhsds_v6_mhs007disabilitytype,uniqmonthid,2025-11-04,100
mhsds_v6_mhs007disabilitytype,orgidprov,2025-11-04,100
mhsds_v6_mhs007disabilitytype,rownumber,2025-11-04,100
mhsds_v6_mhs007disabilitytype,disabcode,2025-11-04,100
mhsds_v6_mhs007disabilitytype,ProductionDate,2025-11-04,100
mhsds_v6_mhs007disabilitytype,person_id_deid,2025-11-04,99.999
mhsds_v6_mhs007disabilitytype,uniqsubmissionid,2025-11-04,78.595
mhsds_v6_mhs007disabilitytype,recordnumber,2025-11-04,100
mhsds_v6_mhs008careplantype,careplanid_deid,2025-11-04,100
mhsds_v6_mhs008careplantype,careplancreatdate,2025-11-04,100
mhsds_v6_mhs008careplantype,localpatientid_deid,2025-11-04,99.041
mhsds_v6_mhs008careplantype,mhs008uniqid,2025-11-04,100
mhsds_v6_mhs008careplantype,careplanlastupdatedate,2025-11-04,86.339
mhsds_v6_mhs008careplantype,careplantypemh,2025-11-04,100
mhsds_v6_mhs008careplantype,uniqsubmissionid,2025-11-04,81.529
mhsds_v6_mhs008careplantype,careplanlastupdatetime,2025-11-04,73.851
mhsds_v6_mhs008careplantype,careplancreationtime,2025-11-04,69.99
mhsds_v6_mhs008careplantype,recordstartdate,2025-11-04,100
mhsds_v6_mhs008careplantype,rownumber,2025-11-04,100
mhsds_v6_mhs008careplantype,orgidprov,2025-11-04,100
mhsds_v6_mhs008careplantype,careplanimplementdate,2025-11-04,66.467
mhsds_v6_mhs008careplantype,ProductionDate,2025-11-04,100
mhsds_v6_mhs008careplantype,person_id_deid,2025-11-04,99.999
mhsds_v6_mhs008careplantype,uniqmonthid,2025-11-04,100
mhsds_v6_mhs008careplantype,recordenddate,2025-11-04,12.969
mhsds_v6_mhs008careplantype,recordnumber,2025-11-04,100
mhsds_v6_mhs008careplantype,uniqcareplanid_deid,2025-11-04,100
mhsds_v6_mhs009careplanagreement,careplancontentagreeddate,2025-11-04,90.76
mhsds_v6_mhs009careplanagreement,familycareplanindicator,2025-11-04,41.595
mhsds_v6_mhs009careplanagreement,careplancontentagreedtime,2025-11-04,46.674
mhsds_v6_mhs009careplanagreement,recordstartdate,2025-11-04,100
mhsds_v6_mhs009careplanagreement,mhs009uniqid,2025-11-04,100
mhsds_v6_mhs009careplanagreement,orgidprov,2025-11-04,100
mhsds_v6_mhs009careplanagreement,uniqsubmissionid,2025-11-04,87.395
mhsds_v6_mhs009careplanagreement,uniqmonthid,2025-11-04,100
mhsds_v6_mhs009careplanagreement,careplancontentagreedby,2025-11-04,100
mhsds_v6_mhs009careplanagreement,person_id_deid,2025-11-04,100
mhsds_v6_mhs009careplanagreement,uniqcareplanid_deid,2025-11-04,100
mhsds_v6_mhs009careplanagreement,recordenddate,2025-11-04,13.454
mhsds_v6_mhs009careplanagreement,rownumber,2025-11-04,100
mhsds_v6_mhs009careplanagreement,recordnumber,2025-11-04,100
mhsds_v6_mhs009careplanagreement,nofamilycareplanreason,2025-11-04,34.082
mhsds_v6_mhs009careplanagreement,ProductionDate,2025-11-04,100
mhsds_v6_mhs009careplanagreement,careplanid_deid,2025-11-04,100
mhsds_v6_mhs010asstechtosupportdistyp,recordenddate,2025-11-04,37.781
mhsds_v6_mhs010asstechtosupportdistyp,ProductionDate,2025-11-04,100
mhsds_v6_mhs010asstechtosupportdistyp,assistivetechnologyfinding,2025-11-04,100
mhsds_v6_mhs010asstechtosupportdistyp,uniqmonthid,2025-11-04,100
mhsds_v6_mhs010asstechtosupportdistyp,recordstartdate,2025-11-04,100
mhsds_v6_mhs010asstechtosupportdistyp,orgidprov,2025-11-04,100
mhsds_v6_mhs010asstechtosupportdistyp,recordnumber,2025-11-04,100
mhsds_v6_mhs010asstechtosupportdistyp,person_id_deid,2025-11-04,100
mhsds_v6_mhs010asstechtosupportdistyp,localpatientid_deid,2025-11-04,100
mhsds_v6_mhs010asstechtosupportdistyp,rownumber,2025-11-04,100
mhsds_v6_mhs010asstechtosupportdistyp,assistivetechnologypresctimestamp,2025-11-04,94.838
mhsds_v6_mhs010asstechtosupportdistyp,uniqsubmissionid,2025-11-04,98.407
mhsds_v6_mhs010asstechtosupportdistyp,mhs010uniqid,2025-11-04,100
mhsds_v6_mhs011socpercircumstances,person_id_deid,2025-11-04,99.998
mhsds_v6_mhs011socpercircumstances,orgidprov,2025-11-04,100
mhsds_v6_mhs011socpercircumstances,uniqmonthid,2025-11-04,100
mhsds_v6_mhs011socpercircumstances,uniqsubmissionid,2025-11-04,94.612
mhsds_v6_mhs011socpercircumstances,socpercircumstance,2025-11-04,100
mhsds_v6_mhs011socpercircumstances,recordnumber,2025-11-04,100
mhsds_v6_mhs011socpercircumstances,rownumber,2025-11-04,100
mhsds_v6_mhs011socpercircumstances,localpatientid_deid,2025-11-04,99.544
mhsds_v6_mhs011socpercircumstances,recordenddate,2025-11-04,7.787
mhsds_v6_mhs011socpercircumstances,recordstartdate,2025-11-04,100
mhsds_v6_mhs011socpercircumstances,mhs011uniqid,2025-11-04,100
mhsds_v6_mhs011socpercircumstances,ProductionDate,2025-11-04,100
mhsds_v6_mhs011socpercircumstances,socpercircumstancerectimestamp,2025-11-04,89.986
mhsds_v6_mhs012overseasvisitorchargcat,orgidprov,2025-11-04,100
mhsds_v6_mhs012overseasvisitorchargcat,uniqmonthid,2025-11-04,100
mhsds_v6_mhs012overseasvisitorchargcat,localpatientid_deid,2025-11-04,100
mhsds_v6_mhs012overseasvisitorchargcat,ProductionDate,2025-11-04,100
mhsds_v6_mhs012overseasvisitorchargcat,ovsvischcat,2025-11-04,100
mhsds_v6_mhs012overseasvisitorchargcat,person_id_deid,2025-11-04,100
mhsds_v6_mhs012overseasvisitorchargcat,uniqsubmissionid,2025-11-04,100
mhsds_v6_mhs012overseasvisitorchargcat,ovsvischcatappdate,2025-11-04,77.576
mhsds_v6_mhs012overseasvisitorchargcat,ovsvischcatenddate,2025-11-04,2.82
mhsds_v6_mhs012overseasvisitorchargcat,rownumber,2025-11-04,100
mhsds_v6_mhs012overseasvisitorchargcat,recordnumber,2025-11-04,100
mhsds_v6_mhs012overseasvisitorchargcat,mhs012uniqid,2025-11-04,100
mhsds_v6_mhs014emed3fitnote,fitnoteassessmentdate,2025-11-04,100
mhsds_v6_mhs014emed3fitnote,fitnoteduration,2025-11-04,0
mhsds_v6_mhs014emed3fitnote,fitnoteenddate,2025-11-04,0
mhsds_v6_mhs014emed3fitnote,localpatientid_deid,2025-11-04,100
mhsds_v6_mhs014emed3fitnote,fitnotestartdate,2025-11-04,0
mhsds_v6_mhs014emed3fitnote,recordnumber,2025-11-04,100
mhsds_v6_mhs014emed3fitnote,mhs014uniqid,2025-11-04,100
mhsds_v6_mhs014emed3fitnote,fitnotediagnosis,2025-11-04,7.5
mhsds_v6_mhs014emed3fitnote,rownumber,2025-11-04,100
mhsds_v6_mhs014emed3fitnote,fitnoteissuer,2025-11-04,0
mhsds_v6_mhs014emed3fitnote,person_id_deid,2025-11-04,100
mhsds_v6_mhs014emed3fitnote,ProductionDate,2025-11-04,100
mhsds_v6_mhs014emed3fitnote,uniqsubmissionid,2025-11-04,100
mhsds_v6_mhs014emed3fitnote,fitnotecond,2025-11-04,100
mhsds_v6_mhs014emed3fitnote,fitnoterecordeddate,2025-11-04,100
mhsds_v6_mhs014emed3fitnote,orgidprov,2025-11-04,100
mhsds_v6_mhs014emed3fitnote,fitnotefollowupindicator,2025-11-04,0
mhsds_v6_mhs014emed3fitnote,uniqmonthid,2025-11-04,100
mhsds_v6_mhs101referral,ProductionDate,2025-11-04,100
mhsds_v6_mhs101referral,AgeServReferDischDate,2025-11-04,81.938
mhsds_v6_mhs101referral,UniqSubmissionID,2025-11-04,72.146
mhsds_v6_mhs101referral,ServiceTypeName,2025-11-04,20.744
mhsds_v6_mhs101referral,ServDischTime,2025-11-04,62.354
mhsds_v6_mhs101referral,RecordStartDate,2025-11-04,100
mhsds_v6_mhs101referral,PrimReasonReferralMH,2025-11-04,57.259
mhsds_v6_mhs101referral,LocalPatientID_DEID,2025-11-04,96.113
mhsds_v6_mhs101referral,UniqMonthID,2025-11-04,100
mhsds_v6_mhs101referral,ReferralServiceAreasOpenEndRPLDA,2025-11-04,0
mhsds_v6_mhs101referral,ReferralServiceAreasStartingInRPLDA,2025-11-04,0
mhsds_v6_mhs101referral,SpecialisedMHServiceCode,2025-11-04,5.38
mhsds_v6_mhs101referral,ReferRejectionTime,2025-11-04,0.864
mhsds_v6_mhs101referral,NHSServAgreeLineID_DEID,2025-11-04,8.509
mhsds_v6_mhs101referral,FirstAttendedContactInFinancialYearDate,2025-11-04,0.215
mhsds_v6_mhs101referral,ReasonOAT,2025-11-04,1.08
mhsds_v6_mhs101referral,RecordNumber,2025-11-04,100
mhsds_v6_mhs101referral,FirstContactEverDate,2025-11-04,0.349
mhsds_v6_mhs101referral,FirstAttendedContactInRPDate,2025-11-04,19.772
mhsds_v6_mhs101referral,SourceOfReferralMH,2025-11-04,94.524
mhsds_v6_mhs101referral,ReferRejectReason,2025-11-04,0.916
mhsds_v6_mhs101referral,DecisionToTreatTime,2025-11-04,4.657
mhsds_v6_mhs101referral,SpecialisedMHServiceName,2025-11-04,0.73
mhsds_v6_mhs101referral,CareProfTeamLocalID_DEID,2025-11-04,22.024
mhsds_v6_mhs101referral,CountAttendedCareContactsInFinancialYearPersonWas017AtTimeOfContact,2025-11-04,0.518
mhsds_v6_mhs101referral,RowNumber,2025-11-04,100
mhsds_v6_mhs101referral,InactTimeRef,2025-11-04,17.997
mhsds_v6_mhs101referral,MHS101UniqID,2025-11-04,100
mhsds_v6_mhs101referral,ReferRejectionDate,2025-11-04,0.917
mhsds_v6_mhs101referral,SecondContactEverWhereAgeAtContactUnder18Date,2025-11-04,4.477
mhsds_v6_mhs101referral,DischPlanLastUpdatedDate,2025-11-04,1.931
mhsds_v6_mhs101referral,ServDischDate,2025-11-04,82.003
mhsds_v6_mhs101referral,ReferringCareProfessionalType,2025-11-04,17.441
mhsds_v6_mhs101referral,ReferClosReason,2025-11-04,11.634
mhsds_v6_mhs101referral,DecisionToTreatDate,2025-11-04,5.787
mhsds_v6_mhs101referral,FirstContactEverWhereAgeAtContactUnder18Date,2025-11-04,6.939
mhsds_v6_mhs101referral,SecondAttendedContactInFinancialYearDate,2025-11-04,0.072
mhsds_v6_mhs101referral,ReferralRequestReceivedDate,2025-11-04,100
mhsds_v6_mhs101referral,RecordEndDate,2025-11-04,5.309
mhsds_v6_mhs101referral,DischPlanLastUpdatedTime,2025-11-04,1.07
mhsds_v6_mhs101referral,DischPlanCreationTime,2025-11-04,0.914
mhsds_v6_mhs101referral,DischPlanCreationDate,2025-11-04,2.127
mhsds_v6_mhs101referral,UniqCareProfTeamLocalID_DEID,2025-11-04,22.575
mhsds_v6_mhs101referral,OrgIDComm,2025-11-04,100
mhsds_v6_mhs101referral,ReferralRequestReceivedTime,2025-11-04,88.994
mhsds_v6_mhs101referral,Person_ID_DEID,2025-11-04,99.992
mhsds_v6_mhs101referral,OrgIDProv,2025-11-04,100
mhsds_v6_mhs101referral,ServiceRequestID_DEID,2025-11-04,100
mhsds_v6_mhs101referral,ServTeamType,2025-11-04,20.755
mhsds_v6_mhs101referral,ClinRespPriorityType,2025-11-04,86.178
mhsds_v6_mhs101referral,AgeServReferRecDate,2025-11-04,99.715
mhsds_v6_mhs101referral,UniqServReqID_DEID,2025-11-04,100
mhsds_v6_mhs101referral,OrgIDReferringOrg,2025-11-04,27.489
mhsds_v6_mhs101referral,CountOfAttendedCareContacts,2025-11-04,0.753
mhsds_v6_mhs101referral,SecondAttendedContactEverDate,2025-11-04,0.072
mhsds_v6_mhs101referral,CountOfAttendedCareContactsInFinancialYear,2025-11-04,0.518
mhsds_v6_mhs101referral,ServTeamIntAgeGroup,2025-11-04,20.755
mhsds_v6_mhs102otherservicetype,mhs102uniqid,2025-11-04,100
mhsds_v6_mhs102otherservicetype,uniqmonthid,2025-11-04,100
mhsds_v6_mhs102otherservicetype,inacttimest,2025-11-04,23.361
mhsds_v6_mhs102otherservicetype,careprofteamlocalid_deid,2025-11-04,95.109
mhsds_v6_mhs102otherservicetype,servteamintagegroup,2025-11-04,2.297
mhsds_v6_mhs102otherservicetype,servteamtypereftomh,2025-11-04,98.902
mhsds_v6_mhs102otherservicetype,uniqothercareprofteamlocalid_deid,2025-11-04,100
mhsds_v6_mhs102otherservicetype,recordenddate,2025-11-04,0.594
mhsds_v6_mhs102otherservicetype,ageservreferclosure,2025-11-04,75.634
mhsds_v6_mhs102otherservicetype,recordnumber,2025-11-04,100
mhsds_v6_mhs102otherservicetype,recordstartdate,2025-11-04,100
mhsds_v6_mhs102otherservicetype,uniqservreqid_deid,2025-11-04,100
mhsds_v6_mhs102otherservicetype,orgidprov,2025-11-04,100
mhsds_v6_mhs102otherservicetype,othercareprofteamlocalid_deid,2025-11-04,98.503
mhsds_v6_mhs102otherservicetype,servicerequestid_deid,2025-11-04,100
mhsds_v6_mhs102otherservicetype,referrejectiondate,2025-11-04,7.789
mhsds_v6_mhs102otherservicetype,referclosreason,2025-11-04,67.332
mhsds_v6_mhs102otherservicetype,referclosuredate,2025-11-04,75.691
mhsds_v6_mhs102otherservicetype,uniqsubmissionid,2025-11-04,67.89
mhsds_v6_mhs102otherservicetype,referrejectiontime,2025-11-04,5.05
mhsds_v6_mhs102otherservicetype,referrejectreason,2025-11-04,6.039
mhsds_v6_mhs102otherservicetype,servicetypename,2025-11-04,2.295
mhsds_v6_mhs102otherservicetype,ageservreferrejection,2025-11-04,7.786
mhsds_v6_mhs102otherservicetype,rownumber,2025-11-04,100
mhsds_v6_mhs102otherservicetype,person_id_deid,2025-11-04,99.998
mhsds_v6_mhs102otherservicetype,ProductionDate,2025-11-04,100
mhsds_v6_mhs102otherservicetype,referclosuretime,2025-11-04,53.25
mhsds_v6_mhs103otherreasonreferral,uniqmonthid,2025-11-04,100
mhsds_v6_mhs103otherreasonreferral,mhs103uniqid,2025-11-04,100
mhsds_v6_mhs103otherreasonreferral,servicerequestid_deid,2025-11-04,100
mhsds_v6_mhs103otherreasonreferral,person_id_deid,2025-11-04,100
mhsds_v6_mhs103otherreasonreferral,uniqsubmissionid,2025-11-04,84.077
mhsds_v6_mhs103otherreasonreferral,orgidprov,2025-11-04,100
mhsds_v6_mhs103otherreasonreferral,otherreasonrefermh,2025-11-04,100
mhsds_v6_mhs103otherreasonreferral,ProductionDate,2025-11-04,100
mhsds_v6_mhs103otherreasonreferral,rownumber,2025-11-04,100
mhsds_v6_mhs103otherreasonreferral,recordnumber,2025-11-04,100
mhsds_v6_mhs103otherreasonreferral,uniqservreqid_deid,2025-11-04,100
mhsds_v6_mhs104rtt,ProductionDate,2025-11-04,100
mhsds_v6_mhs104rtt,waittimemeasuretype,2025-11-04,96.843
mhsds_v6_mhs104rtt,refertotreatperiodstartdate,2025-11-04,89.321
mhsds_v6_mhs104rtt,person_id_deid,2025-11-04,100
mhsds_v6_mhs104rtt,refertotreatperiodenddate,2025-11-04,19.077
mhsds_v6_mhs104rtt,agerefertreatstartdate,2025-11-04,89.23
mhsds_v6_mhs104rtt,agerefertreatenddate,2025-11-04,19.071
mhsds_v6_mhs104rtt,mhs104uniqid,2025-11-04,100
mhsds_v6_mhs104rtt,uniqmonthid,2025-11-04,100
mhsds_v6_mhs104rtt,patpathid_deid,2025-11-04,67.053
mhsds_v6_mhs104rtt,recordnumber,2025-11-04,100
mhsds_v6_mhs104rtt,orgidpatpathidissuer,2025-11-04,86.561
mhsds_v6_mhs104rtt,uniqservreqid_deid,2025-11-04,100
mhsds_v6_mhs104rtt,servicerequestid_deid,2025-11-04,100
mhsds_v6_mhs104rtt,rownumber,2025-11-04,100
mhsds_v6_mhs104rtt,refertotreatperiodstatus,2025-11-04,89.422
